0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Australia,43.0,0,286,4,0,2/64,71.50,64.50,6.65
England,41.0,2,210,2,0,1/25,105.00,123.00,5.12
India,22.0,0,144,6,0,3/49,24.00,22.00,6.55
Netherlands,9.0,0,49,0,0,0/49,,,5.44
New Zealand,34.4,0,214,10,2,4/46,21.40,20.80,6.17
Pakistan,106.2,5,484,26,2,4/19,18.62,24.54,4.55
Sri Lanka,59.2,1,297,13,1,4/48,22.85,27.38,5.01
West Indies,41.1,3,237,5,0,2/37,47.40,49.40,5.76
Zimbabwe,44.0,2,181,11,0,3/21,16.45,24.00,4.11
Overall (9),400.3,13,2102,77,5,4/19,27.30,31.21,5.25
