0,1,2,3,4,5,6,7,8,9,10,11,12
Country,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Bangladesh,3,3,0,0,0,0,44,96,32.00,69.06,1,0
Canada,1,1,0,0,0,0,1,1,1.00,33.33,0,0
England and Wales,3,3,0,0,0,1,32,63,21.00,61.17,0,0
India,4,4,0,0,1,0,51,86,21.50,63.24,0,0
Ireland,2,2,0,0,0,0,10,15,7.50,68.18,0,0
Kenya,2,2,1,0,0,0,41,46,46.00,58.97,0,0
Malaysia,2,2,0,0,1,0,53,71,35.50,76.34,0,0
Netherlands,7,7,0,0,1,0,50,150,21.43,54.55,3,0
Scotland,3,3,0,0,0,0,6,13,4.33,43.33,1,0
South Africa,1,1,0,0,0,0,45,45,45.00,160.71,2,0
United Arab Emirates,8,8,0,1,1,1,114,260,32.50,77.61,4,0
West Indies,3,2,0,0,0,0,8,13,6.50,44.83,0,0
Zimbabwe,12,12,0,0,3,2,60,357,29.75,54.75,4,0
,,,,,,,,,,,,
